experiment_id,delay_setting,regime,method,method_id,metric_id,mean,se,bootstrap_ci_lower,bootstrap_ci_upper,ci_level,uncertainty_unit,n_bootstrap,n
exp1_controlled_validity,geometric_matched_15,mixture_labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,1.20176291551523,0.08702872616654853,1.0967314761771363,1.3744796963170411,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.487661862222024,0.11287918507107995,1.3664340427953061,1.713209070922324,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.4264620009073494,0.09319246012827652,1.2964387298994466,1.607123822842561,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.4894655327880078,0.10086590157559043,1.3867640950761893,1.6911861333387368,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,causal_labeled,source_labelled,causal_regret_per_round,0.5125949302787836,0.04881985811775694,0.42244950503532913,0.5901559080230334,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.4401164163040925,0.07598799053419825,0.36257639835931516,0.5920817579060508,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.47129654219137374,0.04259504319276457,0.40180613388798997,0.548718736386322,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,proxy,proxy_state,causal_regret_per_round,0.5202580670410227,0.07158937710993458,0.44066823178796605,0.66312679481474,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,naive,arrival_time_naive,causal_regret_per_round,0.9656554481363916,0.2185189966595629,0.6430367261175983,1.3822872050603,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,1.0755465770675154,0.11497404177137995,0.8993385825378789,1.2915964528967632,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,delayed_ucb,delayed_ucb,causal_regret_per_round,1.041216626625141,0.08901254067741443,0.9207858002908513,1.214975023921096,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.4821417223400903,0.09308416449356702,1.3879322571874486,1.6683054982941659,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.4648569582702533,0.10466189184618219,1.342771399716436,1.6731535052711752,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.4783299693482295,0.08545126233245814,1.387772480159281,1.6491286747715568,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,causal_labeled,source_labelled,causal_regret_per_round,1.5053280852656092,0.1131408552870334,1.372064168110659,1.7303365120876857,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,causal_em,soft_attribution_em,causal_regret_per_round,1.1496690560333649,0.3342846505766436,0.7506165605725189,1.8137450989777129,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,1.1523277403127767,0.19477896124122476,0.7647652557258008,1.3802120855766564,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,unlabelled,proxy,proxy_state,causal_regret_per_round,1.1218859100481635,0.26999161092061064,0.7110656703544135,1.6307864875638038,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,naive,arrival_time_naive,causal_regret_per_round,0.716966394414564,0.07793199955787367,0.5732484786277112,0.8410657598167147,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.8209564118085,0.060188134722944334,0.7319781512421627,0.9356594049979611,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,0.876874677068385,0.047085334410237815,0.8120886096941811,0.9684552115914794,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.48208177121722,0.09402412340647091,1.3850096910121035,1.6700967193329772,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.354196779409609,0.09749671628303064,1.2216621279457371,1.5443299748512185,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.4966950457660586,0.0969555667558516,1.3938940900262589,1.6904862480497453,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,causal_labeled,source_labelled,causal_regret_per_round,0.30309837072568024,0.019970209797309964,0.2711627707737215,0.3398391322100018,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.2942072713000417,0.014794719460662667,0.2779890047389401,0.3237494875150171,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.3036932322135224,0.014847004460421582,0.28351695075910005,0.332649040373336,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,labelled,proxy,proxy_state,causal_regret_per_round,0.30835771622672686,0.0025963217671824894,0.3052277323084466,0.3135108916621844,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,naive,arrival_time_naive,causal_regret_per_round,0.7343601579696283,0.11905630597535732,0.6054355544726556,0.9721921425849729,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.795475425530307,0.04951289772320371,0.700874569566727,0.8681252057930485,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,0.9210364598187682,0.06938979793531495,0.8266434292049188,1.0563368853746777,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.4789723417073297,0.10435003194800906,1.368729278355354,1.6875593018671646,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.357570608869523,0.09282211781398711,1.246390743597148,1.541912686477876,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.5018246560603359,0.1148296798129828,1.3800035934388883,1.7313391245261345,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,causal_labeled,source_labelled,causal_regret_per_round,0.49791779087249827,0.038251942795778475,0.4443803116438494,0.5720145044698279,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.44298642310624886,0.03406773583299181,0.39214799581751786,0.5076920543458323,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.46578802503732164,0.06636883775978514,0.39717867202469054,0.5985001981388924,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,mixture_labelled,proxy,proxy_state,causal_regret_per_round,0.4772559125573191,0.03506498101922391,0.4229193533362461,0.5428209684732529,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,unlabelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,unlabelled,naive,arrival_time_naive,causal_regret_per_round,0.8194025679374866,0.06983246522211702,0.6850041776948586,0.919503497392073,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,mixture_matched_15,unlabelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.8474069576314637,0.09156366111372427,0.7341934751462745,1.0286681919632712,0.95,shared_simulation_seed,2000,3
