route_id,route_label_rate,attribution_proxy_noise_sd,shared_seed_count,mean_pairwise_gap_discrepancy_mean,mean_pairwise_gap_discrepancy_sd,mean_pairwise_gap_discrepancy_mcse,mean_pairwise_gap_discrepancy_ci_lower,mean_pairwise_gap_discrepancy_ci_upper,route_optimal_set_conflict_rate_mean,route_optimal_set_conflict_rate_sd,route_optimal_set_conflict_rate_mcse,route_optimal_set_conflict_rate_ci_lower,route_optimal_set_conflict_rate_ci_upper,pairwise_gap_sign_disagreement_rate_mean,pairwise_gap_sign_disagreement_rate_sd,pairwise_gap_sign_disagreement_rate_mcse,pairwise_gap_sign_disagreement_rate_ci_lower,pairwise_gap_sign_disagreement_rate_ci_upper,mean_round_max_gap_defect_mean,mean_round_max_gap_defect_sd,mean_round_max_gap_defect_mcse,mean_round_max_gap_defect_ci_lower,mean_round_max_gap_defect_ci_upper,margin_certificate_rate_mean,margin_certificate_rate_sd,margin_certificate_rate_mcse,margin_certificate_rate_ci_lower,margin_certificate_rate_ci_upper,population_action_gap_defect_mean,population_action_gap_defect_sd,population_action_gap_defect_mcse,population_action_gap_defect_ci_lower,population_action_gap_defect_ci_upper,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication,panel,audit_design_id,audit_evidence_rate,bias,bias_mcse,rmse,rmse_mcse,rmse_mcse_method,sd,mae,monte_carlo_replications,estimability_rate,mean_labelled_sample_size,mean_effective_sample_size,mean_effective_to_labelled_ratio,mean_effective_to_population_ratio,mean_weight_min,mean_weight_median,mean_weight_p95,mean_weight_max,mean_weight_cv,mean_lower_clip_fraction,mean_upper_clip_fraction,mean_minimum_inclusion_probability,mean_maximum_inclusion_probability
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,ambiguity_selective_unweighted,0.5,0.0087262045082685,3.534136467271482e-05,0.0087974091734441,3.5472682651114485e-05,squared_error_delta,0.0025949269245243,0.0087262045082685,1000.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,full_population,1.0,0.0,0.0,0.0,0.0,exact_zero,0.0016890480932959,0.0,1000.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,mcar_unweighted,0.1,-8.798035417890052e-06,8.949856970378304e-05,0.0028287915070699,6.251307675459651e-05,squared_error_delta,0.0032777813017499,0.0022689744946478,1000.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,mcar_unweighted,0.3,-1.979754824155524e-05,4.514276712603299e-05,0.0014269630329086,3.1305190493953e-05,squared_error_delta,0.0021961289405875,0.001136530369765,1000.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,mcar_unweighted,0.5,2.636170532655089e-05,2.956957222115147e-05,0.0009349760324458,2.044191192023069e-05,squared_error_delta,0.0019365432034487,0.0007450404479015,1000.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,ambiguity_selective_ipw,0.1,,,,,,,,,,189.853,108.77872971300316,0.5722158396410439,0.0572519630068437,1.0530738431193147,7.41555565927946,20.0,20.0,0.8675600427741634,0.7729115789473684,0.0108205263157894,0.05,0.9496110012136524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,ambiguity_selective_ipw,0.3,,,,,,,,,,570.271,365.36173612045184,0.6406253163662948,0.1922956505897114,1.0526315789473684,2.8594276488095067,8.403022535532367,18.164712279502265,0.7500797886427109,0.0066336842105263,0.0418826315789473,0.0500034937447086,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,ambiguity_selective_ipw,0.5,,,,,,,,,,950.109,774.3999433051836,0.8150756835416048,0.4075789175290439,1.0526315789473684,1.8411695934153949,3.94306486879168,8.880587751791285,0.476353476775899,0.0004026315789473,0.0520931578947368,0.062583427560981,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,ambiguity_selective_unweighted,0.1,,,,,,,,,,189.853,189.853,1.0,0.0999226315789473,1.0,1.0,1.0,1.0,0.0,0.7729115789473684,0.0108205263157894,0.05,0.9496110012136524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,ambiguity_selective_unweighted,0.3,,,,,,,,,,570.271,570.271,1.0,0.3001426315789474,1.0,1.0,1.0,1.0,0.0,0.0066336842105263,0.0418826315789473,0.0500034937447086,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,ambiguity_selective_unweighted,0.5,,,,,,,,,,950.109,950.109,1.0,0.5000573684210526,1.0,1.0,1.0,1.0,0.0,0.0004026315789473,0.0520931578947368,0.062583427560981,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,full_population,1.0,,,,,,,,,,1900.0,1900.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,mcar_unweighted,0.1,,,,,,,,,,190.05,190.05,1.0,0.1000263157894736,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,mcar_unweighted,0.3,,,,,,,,,,569.782,569.782,1.0,0.2998852631578947,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,d_effective_support,mcar_unweighted,0.5,,,,,,,,,,948.192,948.192,1.0,0.4990484210526316,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5
