figure_id,panel_id,mechanism_id,mechanism_display_name,delay_threshold,metric_id,n_seeds,estimate,se,ci_lower,ci_upper,bootstrap_repetitions,ci_level,run_tier,paper_result
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,20,delay_survival_probability,30,0.25924,0.0011058215856594,0.25722,0.2614136666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,21,delay_survival_probability,30,0.2426666666666667,0.001039466411894,0.2406465,0.244734,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,22,delay_survival_probability,30,0.2273533333333333,0.0010334490109519,0.2253863333333333,0.2293799999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,23,delay_survival_probability,30,0.21266,0.0010113448426746,0.2107866666666667,0.21456,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,24,delay_survival_probability,30,0.1990066666666666,0.0008990663526756,0.1972664999999999,0.2007135,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,25,delay_survival_probability,30,0.1866399999999999,0.0008494162972165,0.18502,0.1882673333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,26,delay_survival_probability,30,0.1749,0.000808219271488,0.1733865,0.1763601666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,27,delay_survival_probability,30,0.1635799999999999,0.0007758036248741,0.162093,0.1649935,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,28,delay_survival_probability,30,0.1534399999999999,0.0007782916747816,0.1518665,0.1549201666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,29,delay_survival_probability,30,0.14404,0.0007486017617539,0.1426865,0.1454733333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,30,delay_survival_probability,30,0.13532,0.0007254709132535,0.1339198333333333,0.1366399999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,31,delay_survival_probability,30,0.1268399999999999,0.0007838249863301,0.1252796666666666,0.12836,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,32,delay_survival_probability,30,0.1189533333333333,0.0007021597770382,0.1175866666666666,0.1201935,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,33,delay_survival_probability,30,0.1114266666666666,0.0006576680036805,0.1101128333333333,0.1126799999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,34,delay_survival_probability,30,0.1043533333333333,0.0006448154566851,0.1029866666666666,0.1055933333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,35,delay_survival_probability,30,0.09794,0.0006541222072892,0.0966733333333333,0.0991199999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,36,delay_survival_probability,30,0.0915933333333333,0.0006525975213745,0.0903065,0.0928933333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,37,delay_survival_probability,30,0.08572,0.0006858571279792,0.0844265,0.0870333333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,38,delay_survival_probability,30,0.0804933333333333,0.0006708877860387,0.0791663333333333,0.08176,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,39,delay_survival_probability,30,0.0757066666666666,0.0006302514246215,0.0744998333333333,0.0768333333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,40,delay_survival_probability,30,0.0708933333333333,0.0006047880474806,0.0696998333333333,0.072007,2000,0.95,paper,True
