figure_id,panel_id,experiment_id,subexperiment_id,setting_id,method_id,method_display_name,information_interface,reference_role,diagnostic_only,deployable,metric_id,metric_formula_id,x_id,x_value,x_display_label,y_value,ci_lower,ci_upper,ci_level,uncertainty_unit,n_seeds,n_bootstrap,n_events,n_users,filter_id,filter_description,run_mode,paper_result,notes
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,2900,2900,126.39999999999984,122.64304526748955,130.11069958847722,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,2925,2925,126.82798353909448,123.15358024691344,130.50576131687225,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,2950,2950,127.36790123456773,123.74897119341546,130.9334156378599,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,2975,2975,127.98024691358005,124.22995884773648,131.86559670781875,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3000,3000,128.4477366255142,124.84255144032907,132.18139917695456,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3025,3025,128.74732510288047,125.125843621399,132.58954732510264,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3050,3050,129.20493827160473,125.7018106995883,132.99753086419733,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3075,3075,129.91604938271587,126.13991769547307,133.82740740740718,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3100,3100,130.47901234567885,126.64683127571998,134.4814814814812,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3125,3125,131.13415637860064,127.2526748971192,135.0753086419751,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3150,3150,131.42716049382696,127.62123456790104,135.5264197530862,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3175,3175,132.09218106995866,128.34559670781877,136.16872427983515,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3200,3200,132.29629629629605,128.30609053497926,136.21399176954708,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3225,3225,132.78024691358004,128.73679012345664,136.65539094650185,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3250,3250,133.3497942386829,129.35629629629608,137.1723456790121,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3275,3275,133.87325102880638,130.02971193415618,137.79473251028784,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3300,3300,134.31440329218086,130.6562962962961,138.4143209876541,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3325,3325,134.9662551440327,131.03522633744836,139.11465020576105,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3350,3350,135.41399176954707,131.37999999999977,139.4800823045265,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3375,3375,135.88148148148125,131.80567901234548,139.7763786008228,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3400,3400,136.13168724279808,132.0262551440327,140.0955555555553,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3425,3425,136.6419753086417,132.71423868312735,140.67547325102848,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3450,3450,137.06995884773636,133.2338271604936,141.0340740740738,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3475,3475,137.48806584362117,133.57358024691337,141.43251028806557,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3500,3500,137.79094650205735,133.63226337448535,141.96222222222195,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3525,3525,137.98847736625487,134.26362139917674,142.077613168724,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3550,3550,138.44609053497916,134.65670781892985,142.4988477366252,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3575,3575,138.93004115226313,135.09102880658415,142.95325102880625,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3600,3600,139.3316872427981,135.43037037037013,143.36806584362105,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3625,3625,139.78930041152233,135.90106995884747,143.92510288065816,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3650,3650,140.20740740740712,136.32543209876516,144.31621399176925,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3675,3675,140.53333333333302,136.2930041152261,144.64213991769512,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3700,3700,141.03045267489682,137.08962962962937,145.34074074074047,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3725,3725,141.4650205761314,137.46831275720143,145.48189300411494,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3750,3750,141.88641975308613,137.98485596707792,146.2161316872425,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3775,3775,142.38353909464988,138.49868312757172,146.32460905349762,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3800,3800,142.64362139917665,138.77185185185158,146.6872427983536,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3825,3825,143.0716049382713,139.30205761316844,147.14740740740706,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3850,3850,143.41069958847706,139.53786008230426,147.4964609053495,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3875,3875,143.67407407407376,139.7232098765429,147.6417283950614,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3900,3900,144.05267489711903,140.11835390946473,148.1550617283947,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3925,3925,144.35555555555524,140.62847736625486,148.15144032921776,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3950,3950,144.69465020576098,140.68090534979393,148.75777777777736,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,3975,3975,144.87242798353878,140.8886419753083,148.94823045267458,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4000,4000,145.2049382716046,141.3558847736622,149.32016460905314,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4025,4025,145.4979423868309,141.48008230452646,149.53160493827124,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4050,4050,145.76790123456755,141.78098765432074,149.86716049382682,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4075,4075,146.01481481481449,142.0112757201643,149.97868312757166,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4100,4100,146.31111111111076,142.21868312757172,150.50864197530828,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4125,4125,146.61399176954694,142.5050205761314,150.80172839506136,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4150,4150,146.94979423868278,142.98222222222188,150.97958847736584,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4175,4175,147.24609053497906,143.02543209876507,151.55555555555517,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4200,4200,147.58189300411487,143.65308641975275,151.7504526748967,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4225,4225,147.8353909465017,143.69045267489676,152.06584362139876,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4250,4250,148.16790123456755,144.39497942386797,152.39234567901195,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4275,4275,148.3884773662548,144.49053497942353,152.45769547325065,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4300,4300,148.54979423868275,144.70781893004084,152.4314403292177,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4325,4325,148.83950617283915,144.9707818930038,152.99769547325062,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4350,4350,149.0831275720161,145.1055967078186,153.2779423868309,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4375,4375,149.46172839506136,145.35604938271575,153.6069135802465,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4400,4400,149.810699588477,145.96436213991734,154.3409876543206,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4425,4425,150.19917695473214,146.2840329218104,154.3870781893,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4450,4450,150.46584362139882,146.41901234567865,154.72049382716008,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4475,4475,150.7917695473247,146.71209876543173,155.16172839506132,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4500,4500,150.99588477366214,147.06436213991728,155.30921810699544,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4525,4525,151.46666666666624,147.39349794238646,155.7038683127568,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4550,4550,151.85843621399135,147.73950617283916,155.94765432098728,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4575,4575,152.26666666666628,148.06724279835353,156.43506172839463,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4600,4600,152.49053497942347,148.28279835390907,156.91530864197486,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,source_labelled,Source labelled,source_labelled,none,False,True,cumulative_causal_regret,R_t^c,time_step,4625,4625,152.7341563786004,148.89185185185147,157.00115226337402,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
