experiment_id,delay_setting,regime,method,method_id,metric_id,mean,se,bootstrap_ci_lower,bootstrap_ci_upper,ci_level,uncertainty_unit,n_bootstrap,n
exp1_controlled_validity,geometric_matched_15,labelled,causal_labeled,source_labelled,causal_regret_per_round,0.3142587883916097,0.005983737125777439,0.30249181387411533,0.3250871920904891,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.3163353520402018,0.00708380675009287,0.30260142913051036,0.3305044275692351,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.3199724243318534,0.006437711963566868,0.30822415440576717,0.3323888321972333,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,proxy,proxy_state,causal_regret_per_round,0.3403937503458819,0.007027741700345134,0.32734079642439307,0.35412959788814996,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,naive,arrival_time_naive,causal_regret_per_round,1.0983995664628785,0.04750960339078958,1.0115825892007388,1.194473353381395,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,1.1597675949415653,0.02851854644097749,1.104671537849587,1.217140055711275,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,1.1621013242905889,0.021811452350860613,1.119471253658654,1.204851874803514,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.537176983460093,0.024392416713087995,1.4893022585073294,1.5853390450806355,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.487647721056334,0.022982183395041475,1.442277668153231,1.529745613920541,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.5431964954260493,0.02318933464236862,1.4963899308781374,1.5882862463224308,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,causal_labeled,source_labelled,causal_regret_per_round,0.5224474503861011,0.011385189656528249,0.49939542584972096,0.5447417730433226,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.4901638461004581,0.016177201266116027,0.46020879063053916,0.5227681555296523,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,mixture_labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.5049598123043411,0.014564159838398295,0.47785288733764125,0.5321692559313191,0.95,shared_simulation_seed,2000,30
